Order_ID,Customer_ID,Customer_Name,Product_ID,Product_Name,Brand,Category,Price,Quantity,Total_Price,Order_Date,Shipping_Address,City,State,Country,Postal_Code,Email,Phone_Number,Payment_Method,Transaction_Status
d5e5d424-7948-4e2d-b716-0f98239a52f0,1ac40202-a163-498b-8b4f-063f0f84ff29,Jamie Chambers,ad18f966-2ca9-4b23-8ad4-8615a47b35ed,hot,Farrell-Davis,perfume oil,305.47,5,1527.3500000000001,2023-12-30 12:41:31.567841,"0416 Nelson Drive Suite 205
New Dianaton, NJ 17819",Barnettfurt,Hawaii,Seychelles,99814,smithisabel@example.net,521.704.1292x3793,Debit Card,pending
b08a89e4-41dc-4f92-8d5f-d9c6bb1cfdeb,44304013-3b7a-429f-bb0a-ce1ea4fad1be,Andrea Diaz,c5871c18-bac7-405d-b324-b157a45ebd81,white,Cooper Inc,perfume oil,882.6,8,7060.8,2021-07-31 08:41:42.602791,"9033 Wendy Dale Suite 203
Carpentermouth, CA 25515",Reynoldsport,Wisconsin,Bulgaria,75872,daniel05@example.org,2314025968,Credit Card,pending
10e32f48-9bd6-481e-a2d5-92e1835755fe,0e3aed20-c3dc-4e3f-8612-3fc1ce1b3f4b,Brandon Washington,d97cb190-6e85-40b3-b41f-19245f784c45,mouth,Brown-Hoffman,perfume,55.56,3,166.68,2023-01-07 06:43:08.691362,"91879 Anne Oval
Michaelburgh, PA 81929",Stanleyton,Idaho,Micronesia,31698,andrewsampson@example.net,797.454.5917x751,Debit Card,completed
049c8752-d11a-4962-ab90-4270f26573b9,e8cfbc82-b5d9-4625-be8a-f422c63abd9d,Kimberly Parks,ebe1ef18-39a6-4dee-874d-ce438646befa,market,Arnold Inc,perfume,273.64,9,2462.7599999999998,2020-09-25 13:21:34.407663,"070 Mendez Trail Suite 191
Kimberlymouth, NM 88812",Stevensshire,Rhode Island,Jamaica,56685,juandavis@example.com,+1-909-446-6899x834,Debit Card,completed
ecd1a03c-5ae9-48d2-a30f-e5ac89168084,c308ef44-7b7f-48d0-9cff-057404a35602,Donald Barron,0d9f97b2-985f-4b6f-88db-f81ac0a3e4df,bar,Lopez Ltd,perfume oil,90.74,5,453.7,2020-06-17 17:15:11.690859,"7342 Williams Parkways
Tanyatown, RI 34819",Maryshire,Alaska,Germany,93678,edwinmorris@example.org,(724)536-1988,Credit Card,pending
a5a06821-14b7-4116-bcbf-a0eef763cfe2,e98ffed6-8ff2-47ec-8607-f916503f8058,Laura Wallace,bcd36783-84dc-49fe-aa49-21475b0485cf,then,Stevenson-Reeves,perfume oil,798.7,4,3194.8,2023-05-15 14:31:46.733223,"920 King Forks
South Joshuaborough, DE 40586",Steelefort,Iowa,Cocos (Keeling) Islands,84033,cfrancis@example.org,723-981-8153,Debit Card,pending
726e54af-f716-4294-ab80-bde0a3e19599,4ff66dd7-390f-4ce5-ac1a-04ba9ed4b1e0,Tanya Anderson,79fcec10-c543-42de-a58c-7d7f3675e7e5,religious,"Rich, Shepard and Johnson",perfume,556.17,6,3337.0199999999995,2020-02-20 08:10:04.489594,"55451 Jonathan Harbors Suite 700
Lake Jeffreyton, MT 13652",New Jennifer,Wisconsin,Guadeloupe,82155,marynewman@example.com,536-730-3394x816,Credit Card,completed
2a2ec688-4777-4ffb-aa67-d63ab1985d3d,2eb60243-51dd-4c97-b4de-d6df63882ccd,Keith Gilmore,8ee45045-3df0-4d01-b706-0d027ae05b6c,car,"Morgan, Gray and Smith",perfume oil,152.52,2,305.04,2020-08-30 23:12:30.716970,"25062 Lori Haven
Hammondfurt, AL 05715",South Anthonychester,Oregon,France,08481,nguyenshannon@example.net,001-838-446-1853x136,Debit Card,pending
11505a69-2d39-4acd-91d8-1ef69d728d15,fb0f2e7e-c2c6-47e9-a1a4-5c1083479d4a,Jacob Martin,f093f86e-b274-4e17-a044-6c51c2612685,financial,Miller PLC,perfume,255.46,6,1532.76,2022-01-08 04:12:15.604655,"1843 Michelle Flat Suite 539
Carlsonmouth, MO 04375",Lake Melanie,Hawaii,Romania,58997,nancyvasquez@example.net,001-884-953-2154x5074,Debit Card,completed
e5a4e5a8-0fdd-4d1a-810d-91a49ea5faeb,33506b6a-fe8a-4564-995c-43377b09a662,Monica Chan,cfc2066c-865b-452b-94e3-ce214a7825ed,price,Morales-Crawford,perfume oil,262.64,10,2626.3999999999996,2022-09-13 01:56:19.115055,"Unit 7738 Box 9733
DPO AE 81094",Stevenmouth,Mississippi,Falkland Islands (Malvinas),07553,kathleen44@example.org,+1-649-285-3870,PayPal,pending
9e3c47c5-e1b0-4e57-855a-15fdca2a7358,0de34f84-523b-424e-b0d3-48defeda41d1,Candice Peterson,e4c1c74b-801e-46ee-8621-f6a015ebf62d,network,Hayes-Kelly,perfume,523.56,9,4712.039999999999,2020-06-16 21:13:01.263463,"30714 Black Port
Port Mandy, KS 02494",Simmonsmouth,Minnesota,Mauritius,53791,jacksontricia@example.net,948.845.3237x44384,Credit Card,pending
9e3c47c5-e1b0-4e57-855a-15fdca2a7358,0de34f84-523b-424e-b0d3-48defeda41d1,Candice Peterson,e4c1c74b-801e-46ee-8621-f6a015ebf62d,network,Hayes-Kelly,perfume,523.56,9,4712.039999999999,2020-06-16 21:13:01.263463,"30714 Black Port
Port Mandy, KS 02494",Simmonsmouth,Minnesota,Mauritius,53791,jacksontricia@example.net,948.845.3237x44384,Credit Card,pending
c4bad437-fdfc-4dc2-8792-bbaf84c3ac9d,af3634ed-df1f-44fb-9509-99a9d276b606,Amanda Bell,547d298a-923b-46e3-a35a-e9311333b8d5,model,"Roberson, Jones and Zhang",perfume oil,485.76,3,1457.28,2020-12-31 09:27:43.339883,"084 Lam Drive Apt. 301
Garciatown, AK 26168",New Gregory,Washington,Spain,11914,erica11@example.com,320.468.5276,PayPal,completed
adf03920-669d-4f4f-89f6-7e65c1dfb563,8041e46f-5cc7-4c5a-bbdd-37f3c46b0fb7,John Brown,0f7676c8-ec74-4dc4-b872-642ed2937fde,shoulder,Downs Group,perfume oil,371.59,7,2601.1299999999997,2022-04-30 18:50:50.315931,"0359 Durham Hills Suite 539
New Kimberly, TX 81847",Lake Annette,Vermont,Paraguay,71793,kyle18@example.com,+1-371-242-1099x7081,Credit Card,pending
3fa8ea6f-5345-4fea-a083-34f468e0f60a,5e6f57dc-ea71-4bcd-ad90-8d807cb39596,Nicole Tanner,12e8eeed-0afe-4568-a98b-e063aab7a4de,decide,Allen-Little,perfume oil,757.93,10,7579.299999999999,2022-11-29 13:20:08.296443,"82090 Bailey Passage Apt. 376
Lisamouth, AK 92233",Danielleport,Alabama,Namibia,21865,jacobnguyen@example.net,(891)669-7131x1070,Debit Card,completed
1c259bdc-0dc7-4883-9691-e2decb61822f,f79e2fac-9904-4050-be3d-904d6b9db562,Kristine Barajas,5efdf13d-2139-4e9c-9e6d-185a3d17d65b,performance,Warren Inc,perfume,993.62,1,993.62,2023-09-02 16:35:05.466428,"PSC 1681, Box 1930
APO AE 13639",Andrewtown,Louisiana,Brazil,86744,christian07@example.net,608-367-5668x16244,Credit Card,pending
a8d887f1-bfaa-43ad-98cc-3c89b5dcfa9a,befc22d6-c6c2-49e3-9cb2-5942cd898d83,Mark Andrews,2800e42d-70b5-4610-bf2c-16da53b6a242,eye,"Evans, Martin and Sherman",perfume,996.32,1,996.32,2024-02-16 00:15:57.142032,"2242 Mercer View
West Dustinview, SD 91681",New Deannaburgh,Hawaii,Dominica,89376,blankenshipstephen@example.net,889.678.8398,PayPal,completed
1d4c0229-862b-4157-a525-9d0a16615ca7,8829d9b7-cff3-4fd3-b230-7109fca4265f,Christina Ward,a9712e46-67f2-4170-824b-209236ec24a2,behavior,"Johnson, Mendoza and Martinez",perfume,136.13,5,680.65,2023-07-08 15:38:16.434177,"PSC 7436, Box 5096
APO AP 50596",South Janice,Idaho,Belarus,15274,vsmith@example.org,7333585175,Credit Card,completed
1169f725-6b09-4e19-8859-7cf53656ee9e,21c6a38b-4ff8-46e3-9f96-c9471a1c55bc,Rebecca Ford,29ca19a6-b4e6-494d-b49e-23ec8602075e,attack,Lopez Inc,perfume oil,723.7,3,2171.1000000000004,2022-12-31 13:20:47.545076,"478 Martinez Drives Apt. 165
Bucktown, GU 73399",Lake Lisastad,Tennessee,Sierra Leone,11164,jmiller@example.net,744.722.6742,PayPal,pending
2857a8be-0feb-4ef9-9069-83184e3f1600,904a5ec7-e9ca-44a8-b16c-e55ca362ca98,Michael Farley,a6df522e-9af2-4d96-b8ee-db3563b8f65c,approach,Davis Group,perfume,626.51,10,6265.1,2020-05-05 04:54:39.866095,"099 Woods Meadows Suite 409
South Julie, LA 67824",Parksfurt,Oregon,Trinidad and Tobago,83910,michael34@example.com,7586300736,Credit Card,pending
1a66fcd7-07bc-4a04-aeba-df1a1fd9f8ea,a307cabd-3231-4676-9fa4-1e1908f16486,Joel Lopez MD,3e92157f-7142-4814-bc46-fd35838b55fb,rich,Jones Group,perfume,267.35,9,2406.15,2020-02-17 19:34:58.460685,"59726 Mary Union
Williamsland, RI 83747",Lake Markmouth,Michigan,Angola,20934,amandagonzales@example.net,9447800416,Debit Card,pending
5489aae2-3aa1-45a8-87ad-6378dcc16b1f,a6ed7fc3-f4d5-4308-9899-c7c9149e9b0c,Ariel Terrell,e7cafdc4-cabc-451d-b2cb-71644d8ec997,wait,"Mccoy, Dennis and Hines",perfume,932.69,7,6528.83,2021-07-18 10:29:37.278899,"076 Reynolds Grove Suite 331
Weberfort, NJ 43606",Port Brandon,Maine,Singapore,25494,birwin@example.org,001-202-584-7132x8341,Credit Card,pending
86ea2c98-f0d4-45af-828e-4d93773902d6,eac79142-0484-4782-9767-6697b7ea6f4e,Sarah Miller,b78e202d-5ba0-4c96-a16f-60e13aab4c9d,try,"Nicholson, Davidson and Morris",perfume,811.86,8,6494.88,2022-03-11 01:01:05.516108,"2161 Robinson Forest
Traciborough, KS 80846",South Mariahland,Iowa,Kenya,95349,khanjacob@example.org,(693)346-9069x6412,Debit Card,pending
7aadec5c-95d0-45c6-9e0c-6a4afd248222,fd4fae21-0582-4eb7-9418-92e348b90f5c,Tony Spencer PhD,c94991f9-9cbd-4db1-b308-e7cfa66e39a1,seek,Blake Inc,perfume,78.67,2,157.34,2022-09-27 07:50:07.681356,"Unit 6888 Box 9017
DPO AE 32717",Port Jeremyland,Michigan,North Macedonia,32599,henryvickie@example.com,663.708.8505x671,Credit Card,completed
c5034c3f-c88f-4f28-af5b-2fd8086288a4,8ffa2a82-a51c-4755-9867-d3d665812afe,Patrick Berry,ba6b0c53-5128-479b-b26f-caf62ad51090,go,Cabrera and Sons,perfume oil,692.27,9,6230.43,2021-06-24 05:55:53.642759,"4237 Nguyen Curve Suite 990
Michaelstad, LA 34586",Frankmouth,Colorado,Macao,93971,jessica98@example.org,(652)267-9793x216,PayPal,pending
8aad76bd-3679-46ab-9ac5-463c57ae0a90,aa1a84f8-bc2d-42d3-9167-95b905ecb9ca,Marvin Love,a7f2e052-014d-4aa9-b8b3-3e90f9f63616,drive,"Stewart, White and Young",perfume,159.61,4,638.44,2020-10-02 13:46:04.922029,"5462 Christopher Mountain Apt. 263
Scotttown, WI 31785",Elliottmouth,South Dakota,Hong Kong,20077,patriciapittman@example.org,+1-966-752-9854x29491,PayPal,pending
62cf3ba5-9c73-43c5-8f85-3abe76bb03c7,349f9fef-6a78-4a3d-b55f-50a10610e1ea,Andrew Miller,87cb7a35-f522-481d-8f21-97ccaaf034e1,effect,"Henderson, Wilson and Maynard",perfume oil,632.01,10,6320.1,2023-07-23 21:39:38.286108,"2322 Gibson Vista
Lake Danielview, MI 40240",Simsstad,Oklahoma,Australia,54258,douglasconrad@example.net,847-831-2268,PayPal,completed
a09072a1-f47f-4400-bf78-b2e66d1e8e10,97a03e11-7ff1-497c-b53c-b8ae76f2e240,Anita Keith,5631d443-d218-4876-b370-b35786b75187,reason,Savage-Daniels,perfume oil,156.73,2,313.46,2020-11-11 19:18:18.792073,"19067 Julie Falls
Chadmouth, SD 97305",New Johnton,Alabama,Venezuela,66372,rbuchanan@example.net,+1-793-469-2889,Credit Card,pending
ba80f680-5d3b-4327-9ad9-b3e5b7dc25f9,bae15791-6a21-4bef-bdb3-dd8fdaad62b5,Laura Murphy,9be5757b-eb20-4719-8a2f-c7fd2c34467c,reduce,"Cunningham, Barnett and Jacobson",perfume,354.86,4,1419.44,2023-12-05 01:28:51.950442,"Unit 9014 Box 4101
DPO AP 02202",Lake Davidfort,Utah,Sao Tome and Principe,05719,bpowell@example.com,6257383643,PayPal,pending
49cd78a7-bb2e-425f-a67a-dc2b40bfff7c,874209f6-4beb-413f-88ec-729e4747fed8,Wendy Wiggins,a9bb434e-c64f-4a2a-840d-bf4fc74d850c,smile,Morris-Zamora,perfume oil,102.02,10,1020.1999999999999,2021-12-21 20:24:48.991278,"PSC 0759, Box 1162
APO AE 63971",Mcculloughmouth,Nevada,Jordan,51969,joseph53@example.com,001-312-931-1970x37992,Credit Card,completed
3b5ec143-13a0-48ca-954a-1d4a8127023b,69d86726-483a-4325-bbf9-1f7728a52241,William Giles,4cd36696-405f-4386-b9e0-244bbf852d84,spend,Morton Group,perfume oil,115.3,5,576.5,2022-03-02 17:18:25.683818,"4094 Silva Walks
East Williamshire, OH 88539",West Pamela,Oklahoma,Venezuela,87071,murraybrian@example.net,(992)454-6000x70863,Debit Card,completed
b7f82208-4505-4505-8af9-4955989c45e0,1f22759d-b579-4bc2-937b-20e2c28eefee,Courtney Graham,55b05086-d63b-44a7-85c0-105cb5c9c417,focus,Sullivan-Fuentes,perfume,927.42,4,3709.68,2020-08-17 13:16:25.779766,"4328 Randy Branch Apt. 111
Velezmouth, SC 38608",Carolinechester,Iowa,Libyan Arab Jamahiriya,56418,schmidtlisa@example.org,722-532-1684x9365,Debit Card,completed
6e3a594c-2451-4381-893b-cff916e4c70f,3a6ae33c-1c6f-4a6a-a5d5-320ac25c5301,Michael Scott,c91bf1ef-81f4-4834-a450-1b509edb9aa1,guy,Crane PLC,perfume,707.37,6,4244.22,2021-02-05 18:50:51.646825,"8468 Poole Dam
Sandramouth, IL 62344",North Michaelchester,Colorado,Lithuania,76246,lancerice@example.org,2153694412,Debit Card,pending
c36b523d-fe02-45d5-8c15-8bcfdea23e30,aecf1789-4d41-4d27-9be0-7e96ca4f8824,Jonathan Thompson,5b525e1d-17ca-45da-abc1-70d413348635,two,Miller-Porter,perfume,753.01,8,6024.08,2023-10-22 07:35:54.727411,"243 Mcknight Drives Suite 911
Rachaelhaven, PA 89946",Adamsville,Texas,Svalbard & Jan Mayen Islands,47433,mharvey@example.net,869-850-5537x551,Debit Card,pending
26bf60b5-cf29-42c8-9218-3ef994ce32c3,23a14d5d-cbda-4770-a657-5878a8466791,Brittany Lewis,2fe6e0fe-6868-471d-a6eb-117d0c505fbc,lawyer,Wheeler-Green,perfume,253.28,5,1266.4,2020-10-31 10:31:50.233448,"USNV Brown
FPO AE 69213",Johnsonshire,Georgia,United Kingdom,03943,alexandra93@example.com,424-605-6993,Debit Card,pending
311911c6-6ba9-4c70-8fda-69bd9e8f6c8f,fc1c0fbc-9c6a-4b40-b846-2696db1d2205,Steven Chang,9cbe072d-0c22-42c3-8193-de2051d2af54,little,Herman-Hudson,perfume oil,162.14,1,162.14,2022-11-09 15:14:33.892464,"USCGC Mcconnell
FPO AP 84390",Jeanettestad,North Carolina,New Zealand,04272,marybrown@example.com,+1-771-490-9324x8416,PayPal,completed
425d036e-0a3c-4cd0-8ffa-57d8025acd22,a1599a7f-3df5-4a8d-8806-a51760ecdb2e,Robert Duncan,021fb9a8-9bde-4eab-999a-65232841bb5f,threat,"Mckinney, Garcia and Nichols",perfume,950.61,7,6654.27,2022-07-19 16:21:27.017384,"Unit 2400 Box 7544
DPO AA 08422",Evansbury,Delaware,French Polynesia,77275,stephen36@example.net,(912)818-3462x99068,Credit Card,pending
e273baa7-217e-4360-beea-9aa7bdebb7b7,95bf0dc5-c289-4f37-8b28-9992939ee535,Melissa Mcmillan,d4416f06-3fa1-402f-9d16-c496ec9b01de,according,Carr PLC,perfume,267.64,1,267.64,2020-03-13 16:51:24.563471,"0457 Patrick Station Apt. 026
West Zachary, NJ 39894",Georgeton,Maine,Jamaica,81372,amandaboyd@example.net,578.367.9564,Debit Card,completed
5d583e28-ba05-43de-8e1a-9587a0db5c67,31af90c4-3950-48ca-8a08-5141eef98cce,Heather Washington,986ba1e2-f191-4aa0-a2e8-66bce322fff0,do,Wilson PLC,perfume,439.38,2,878.76,2022-10-03 01:15:38.226345,"PSC 3763, Box 5671
APO AP 13476",North Danielleton,Delaware,Kyrgyz Republic,40654,alexander95@example.net,+1-267-600-7565x2157,PayPal,completed
ede2554f-e412-4102-a887-5925726cda22,7ecd584d-2bcf-47f5-9e29-642006a09611,Joanne Moore,d586c0fe-0a4c-4dc3-97a8-21af756f336f,modern,Franco PLC,perfume,882.53,3,2647.59,2021-11-20 13:12:08.744323,"9332 Walker Parkways
West Brittney, AZ 83832",West Kathyland,North Dakota,Rwanda,41602,eric54@example.net,(427)252-4775,Debit Card,completed
c2f96054-f536-4ea3-ae7a-f45e4a5755aa,81b58143-f38d-4480-8127-fe48e8f55e70,Juan Wood,ba36dcb0-46c9-4803-a20f-80724f967a11,defense,"Estes, Lucas and Edwards",perfume oil,771.61,4,3086.44,2021-09-29 22:20:07.350568,"4141 Michael Tunnel Suite 038
Robinfurt, AK 34804",South Katieton,West Virginia,Martinique,21288,beckerjames@example.net,(603)660-2419,Credit Card,completed
9489de37-e1ff-4477-b465-a26c90c91244,b75b9252-6814-4afe-8155-9d7180698dfc,Lisa Flowers,e4923cfd-a9a1-41f3-98b7-f865f2c3c9cf,station,Hoffman Group,perfume oil,286.16,5,1430.8000000000002,2021-07-14 13:32:17.845170,"781 David Plains Apt. 604
New Amanda, TX 80210",East Allison,Connecticut,Uruguay,25346,christopherhughes@example.org,313-895-3312x8885,Debit Card,pending
83ed0b81-ef36-4da7-b902-01139d8c03de,2dcbda41-7c87-4692-b054-ccd3748ff989,Amanda Washington,9445b6ec-9792-4a60-bc37-30ced30badc6,pass,"Parks, Garcia and Parker",perfume oil,258.25,1,258.25,2020-04-21 07:32:21.052990,"328 Daniel Creek Apt. 702
Pagechester, NM 69148",Lake Wesleyberg,Maine,Lebanon,35817,penakristen@example.com,9722475861,Credit Card,pending
582c886f-a890-42d5-adbe-020aabe52baf,abb179ec-76c5-4b46-a23a-8296815a1af0,Wendy Black,5b4d1e82-3db1-4474-ac66-416088fb301d,short,Fisher-Livingston,perfume,908.47,3,2725.41,2023-09-18 16:43:40.490507,"652 Ellison Valleys
East Shane, PA 23427",Jacquelineburgh,Colorado,Serbia,54120,garybailey@example.org,+1-701-853-0657,PayPal,completed
5faa7024-eff8-483c-8cd9-6fb99dd3d9f1,b12194df-9db9-4cea-a4fd-244b8d71dc4e,Christopher Lewis,01d55780-41a9-4c60-b44a-b9ba9ecccdad,military,"Gomez, Lopez and Crawford",perfume oil,809.38,7,5665.66,2020-02-03 18:46:19.541355,"05097 Gutierrez Track
South Brandonhaven, PA 45194",South Kathrynberg,Alabama,Mexico,11091,rodriguezrobin@example.org,9896425328,Debit Card,pending
c32e292b-ebba-48c0-a675-a1ccb5faf4be,15b9c755-7d13-4797-80a8-11ad9732d22d,Jesse Freeman,0dd0042d-6b71-43df-aa2c-ff1f9b6da7d4,order,"Gomez, Schroeder and Hernandez",perfume,667.58,3,2002.7400000000002,2021-08-11 11:13:09.656282,"PSC 6835, Box 2069
APO AA 81147",West Luisville,Florida,India,46317,robert75@example.net,(946)342-8925,Debit Card,completed
3c780f69-7b48-419c-ab9b-6242ad875c81,c385d0e2-a231-4e3d-9f86-b84198afd475,Daniel Orr,7e8d62a6-bf4b-4e32-b6cd-dbd3020ede56,degree,Stewart and Sons,perfume oil,808.33,3,2424.9900000000002,2023-11-04 21:41:45.857396,"0206 Hull Flats
Lake Veronicaburgh, CA 71879",Port Desiree,Indiana,Western Sahara,65130,savagejohn@example.org,392.845.1992x937,PayPal,completed
62c6a0aa-98ae-460c-90f5-c4defa1e290c,8465ba9d-db56-40a7-b8d0-6189f948fa2b,Kevin Manning,8bf19f77-3bb7-4c1c-99e0-43f695b59d4a,produce,Dunn-Phelps,perfume oil,364.53,8,2916.24,2021-09-25 08:56:45.327596,"372 Martin Prairie Suite 861
North Brittany, DC 88846",North Ricardo,Michigan,Saint Kitts and Nevis,36738,kmcguire@example.com,(533)978-6207,PayPal,pending
3ab3e083-d06b-4674-894f-3af4b88d595a,2257cf6f-d210-4c5c-9c75-2b0bfebd341e,Nicole Davis,18edc498-46b9-44d8-9df3-d9b0dcf81dc8,responsibility,"Robinson, Mendez and Castro",perfume,215.66,5,1078.3,2022-10-02 02:07:13.160553,"55329 Pena Hill
South Donna, KY 18084",South Karenton,North Dakota,Cook Islands,01811,mitchellmichael@example.net,001-420-443-9172,Debit Card,pending
14fce714-a507-471b-914e-8d164f2d34ea,76ad5a2a-1cd0-4490-bfcc-dc58d1bf4696,Alicia Sullivan,a249b9a4-2f3f-48c2-bd60-b1b9702e5bf8,task,Harris PLC,perfume,22.26,4,89.04,2020-10-25 14:01:19.035134,"598 Patel Pike Suite 060
Michellemouth, AS 24712",East Alexfort,North Carolina,British Indian Ocean Territory (Chagos Archipelago),27720,hollyriley@example.org,001-205-325-5986x53149,Credit Card,pending
3188f0f4-4664-40bf-a661-89d841d251f4,8d45a9a8-18dc-455c-b188-9d517d4935d1,Rebecca Mccoy,ea82629b-c7d6-449b-9ec7-cbfb8934f195,accept,Bridges and Sons,perfume,990.49,2,1980.98,2023-03-24 03:27:49.495456,"9557 Smith Locks Apt. 403
Maryshire, VA 17645",West Allenton,West Virginia,Palau,06946,watkinsallen@example.org,349-219-1888x2595,Credit Card,pending
aececef3-9452-48af-9c4d-8ccf67ed7ce1,c9a60872-725c-42e0-a72c-f8ca6ac45d9a,Rachael Gray,0bd9acfa-7431-463d-9434-ab438c8ad0de,fast,Mckee Group,perfume,211.03,4,844.12,2020-09-21 06:15:43.615644,"1836 Underwood Motorway Suite 257
Tarafort, KY 88026",Stephanieside,Arkansas,Zimbabwe,11701,natalie76@example.com,(476)290-0729,Debit Card,completed
d8cc0e34-4e88-40e9-ab89-9a2f64c4d57f,ca295046-0db9-42b9-8ff3-4d4482172f72,Lauren Sutton,103b0c03-50f2-40ce-b5cc-d56d62550a76,hotel,Brown-Robinson,perfume oil,496.24,5,2481.2,2023-05-18 04:24:47.935822,"854 Tammy Plain
North Thomas, WV 26255",West Rodney,Mississippi,Malta,13626,mullenmelvin@example.com,(852)272-2351x43269,Credit Card,completed
bf6bc8b9-d4fc-4947-ab8c-c25fb3b0d4c3,b018dcdd-1fc7-4732-8175-d40766a2fa02,Keith Kim,ee88d44d-2482-4a96-9bbf-113e665c17ca,really,Miller Group,perfume oil,773.19,8,6185.52,2021-11-20 18:57:29.030466,"50268 Martinez Springs
Anitafort, AK 48634",Jonathanshire,Wyoming,United States Minor Outlying Islands,25347,allenthomas@example.org,241.348.1225,Debit Card,pending
3d1ba566-b3bc-4957-9ec7-9153ee180efd,f8832ace-5179-42ac-8706-4b159df6cb39,Aaron Vargas,5d0eaece-734e-478d-b3fa-eccf11ac9420,point,Crawford LLC,perfume oil,161.84,10,1618.4,2023-07-06 20:01:31.159773,"06633 Frazier Square
South Devin, HI 31342",Dalefort,Indiana,Brazil,16561,guerramckenzie@example.com,001-827-425-9775x795,Debit Card,completed
6e36ffdf-2f42-4516-9418-344b0d71ff4e,723f46ff-a6ba-412f-b66a-cb057363a3ab,Michael Moreno,dba9d0b2-067a-447c-b1f2-5e5b897c0d35,find,Obrien-Schwartz,perfume,848.72,3,2546.16,2022-12-30 21:54:59.553579,"8548 Trevor Via
Port Justinview, GA 56437",Taylorton,Connecticut,Timor-Leste,87309,ramirezluis@example.net,(976)804-8712,PayPal,completed
aba764d3-1924-40fe-b104-c42803bc680a,fecebf4d-b222-4f88-8cad-6563e718f4b5,Mitchell Shepard,09a46130-40ff-4e5f-997d-4b345809f726,laugh,"Adams, Allen and Luna",perfume oil,703.43,6,4220.58,2021-07-18 16:56:35.187853,"Unit 7023 Box 7796
DPO AA 07131",Ianburgh,South Carolina,Zambia,57677,cnavarro@example.com,254.680.0070x40910,Credit Card,completed
1678ddab-9a7e-42cc-821f-dd3137239dc5,d040270d-cb78-4bb2-938f-4c23837a0efa,Laura Jones,589b342b-15bb-43b8-9a73-71865cc81c56,dinner,Scott Inc,perfume,846.41,4,3385.64,2020-04-20 09:45:48.956978,"31967 Howard Turnpike
Port Brian, UT 44613",Theresashire,Maryland,Saint Barthelemy,47210,edwardwise@example.net,351.375.8419x25778,PayPal,pending
2f201581-c63b-420a-a1f7-60be8953c85b,83af2bf4-469a-46d9-9d5e-c522f4828bf7,Michael Wiley,fe4f6ec6-9866-4d9b-8ff5-8bb4ff79825d,hotel,Collins-Villa,perfume oil,487.66,1,487.66,2021-05-01 08:29:26.294222,"007 Kemp Track Suite 967
Port Charlesmouth, CO 55808",North Stephanie,Alabama,Malawi,99436,jthompson@example.com,365.590.3360x50107,Credit Card,completed
9dc28170-d075-43e2-b411-8d58ab0dd99f,acec45fe-f1bb-483b-bd67-b5c2883f417e,Thomas Dean,7adf7e80-e581-441b-9071-a33f7bacae9d,person,"Glover, Wilson and Valenzuela",perfume oil,49.0,8,392.0,2022-08-16 19:43:15.692752,"67092 Harrison Pike Suite 187
West Nicolemouth, AL 26081",New Catherineborough,Mississippi,Vanuatu,37166,beckerjonathan@example.net,473-324-1205x433,Debit Card,pending
896ed392-dd11-4a3e-8e1a-b822ff9b0278,6bc84923-4834-4265-959c-e4ee31f8d7d1,Adam Thompson,e65f5579-727e-4341-8c93-72c19d1ff806,political,Cardenas-Jones,perfume oil,685.97,2,1371.94,2022-08-25 09:07:20.255579,"58506 Roy View
Smithville, MA 98728",North Caitlinfurt,Indiana,Macao,34995,ccardenas@example.org,229-559-9850x0285,Credit Card,completed
,,,02d6419f-3245-42d2-9baa-d62e5c0a17b8,number,"Hayden, Nelson and Romero",perfume oil,974.92,9,8774.279999999999,2020-09-14 03:22:20.497433,"980 Karen Greens Suite 375
Dayton, NV 64587",Port Julie,Wyoming,Montserrat,45486,jacqueline04@example.com,3624029852,PayPal,pending
,,,02d6419f-3245-42d2-9baa-d62e5c0a17b8,number,"Hayden, Nelson and Romero",perfume oil,974.92,9,8774.279999999999,2020-09-14 03:22:20.497433,"980 Karen Greens Suite 375
Dayton, NV 64587",Port Julie,Wyoming,Montserrat,45486,jacqueline04@example.com,3624029852,PayPal,pending
4e997e06-9f6d-4bf5-8c2b-7daeb8092e14,419c2d19-a03f-4b87-887e-dc14faf63b81,Michael Hall,d4f9a601-5055-4aba-ab8b-1221cade2e22,society,"Ellis, Wright and Kirk",perfume oil,573.16,1,573.16,2022-05-15 05:36:58.504332,"73954 Melanie Locks
Perezside, SD 81178",Port Carly,Arizona,Ghana,43896,carterpeter@example.net,370.748.7000,PayPal,completed
70c64ead-8a7a-464b-88bc-672efb07e0f2,689712c8-8045-48ee-acb1-15ffd7d96015,Erica Brown,aba4e135-bfba-4fa7-b994-63f26570a681,according,Miller PLC,perfume,602.62,3,1807.8600000000001,2021-11-28 07:13:40.150811,"24631 Maria Camp
Brandymouth, MH 24668",Lake Annefort,Oregon,Seychelles,72633,zshaffer@example.com,001-766-805-1438x5656,PayPal,pending
